
     Program AVERAGE v.6.1 (svn rev. 13369) starts on 14Sep2017 at 12:29:12 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI & OpenMP), running on      32 processor cores
     Number of MPI processes:                 1
     Threads/MPI process:                    32
     Reading header from file  out.oncv

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1, nr2, nr3 values from input
 
     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum        5377    5377      1               295907   295907       1
 
     Reading data from file  out.oncv
    7.814325333    0.208826293   -0.073466748
    7.828010667    0.207126661   -0.073419445
    7.841696000    0.205215106   -0.073366296
    7.855381333    0.203085159   -0.073307136
    7.869066667    0.200730086   -0.073241790
    7.882752000    0.198142985   -0.073170079
    7.896437333    0.195316886   -0.073091825
    7.910122667    0.192244846   -0.073006847
    7.923808000    0.188920051   -0.072914970
    7.937493333    0.185335915   -0.072816024
    7.951178667    0.181486172   -0.072709848
    7.964864000    0.177364967   -0.072596291
    7.978549333    0.172966952   -0.072475216
    7.992234667    0.168287356   -0.072346500
    8.005920000    0.163322070   -0.072210039
    8.019605333    0.158067711   -0.072065746
    8.033290667    0.152521686   -0.071913557
    8.046976000    0.146682240   -0.071753429
    8.060661333    0.140548508   -0.071585342
    8.074346667    0.134120544   -0.071409300
    8.088032000    0.127399352   -0.071225334
    8.101717333    0.120386906   -0.071033498
    8.115402667    0.113086157   -0.070833873
    8.129088000    0.105501038   -0.070626568
    8.142773333    0.097636460   -0.070411715
    8.156458667    0.089498295   -0.070189473
    8.170144000    0.081093360   -0.069960026
    8.183829333    0.072429393   -0.069723582
    8.197514667    0.063515019   -0.069480374
    8.211200000    0.054359715   -0.069230657
    8.224885333    0.044973774   -0.068974709
    8.238570667    0.035368256   -0.068712826
    8.252256000    0.025554948   -0.068445328
    8.265941333    0.015546310   -0.068172549
    8.279626667    0.005355431   -0.067894843
    8.293312000   -0.005004026   -0.067612578
    8.306997333   -0.015517870   -0.067326137
    8.320682667   -0.026171439   -0.067035917
    8.334368000   -0.036949644   -0.066742325
    8.348053333   -0.047837025   -0.066445779
    8.361738667   -0.058817794   -0.066146707
    8.375424000   -0.069875885   -0.065845543
    8.389109333   -0.080994998   -0.065542730
    8.402794667   -0.092158646   -0.065238714
    8.416480000   -0.103350194   -0.064933945
    8.430165333   -0.114552900   -0.064628880
    8.443850667   -0.125749956   -0.064323973
    8.457536000   -0.136924522   -0.064019683
    8.471221333   -0.148059766   -0.063716465
    8.484906667   -0.159138893   -0.063414778
    8.498592000   -0.170145181   -0.063115075
    8.512277333   -0.181062009   -0.062817809
    8.525962667   -0.191872894   -0.062523427
    8.539648000   -0.202561511   -0.062232374
    8.553333333   -0.213111728   -0.061945089
    8.567018667   -0.223507629   -0.061662004
    8.580704000   -0.233733542   -0.061383547
    8.594389333   -0.243774066   -0.061110136
    8.608074667   -0.253614091   -0.060842183
    8.621760000   -0.263238827   -0.060580089
    8.635445333   -0.272633825   -0.060324250
    8.649130667   -0.281784999   -0.060075047
    8.662816000   -0.290678648   -0.059832854
    8.676501333   -0.299301478   -0.059598034
    8.690186667   -0.307640621   -0.059370935
    8.703872000   -0.315683655   -0.059151898
    8.717557333   -0.323418619   -0.058941246
    8.731242667   -0.330834035   -0.058739294
    8.744928000   -0.337918922   -0.058546340
    8.758613333   -0.344662809   -0.058362669
    8.772298667   -0.351055753   -0.058188553
    8.785984000   -0.357088347   -0.058024247
    8.799669333   -0.362751738   -0.057869994
    8.813354667   -0.368037631   -0.057726019
    8.827040000   -0.372938302   -0.057592533
    8.840725333   -0.377446608   -0.057469731
    8.854410667   -0.381555990   -0.057357791
    8.868096000   -0.385260483   -0.057256877
    8.881781333   -0.388554720   -0.057167136
    8.895466667   -0.391433938   -0.057088696
    8.909152000   -0.393893981   -0.057021672
    8.922837333   -0.395931303   -0.056966161
    8.936522667   -0.397542972   -0.056922241
    8.950208000   -0.398726669   -0.056889978
    8.963893333   -0.399480694   -0.056869417
    8.977578667   -0.399803965   -0.056860588
    8.991264000   -0.399696018   -0.056863504
    9.004949333   -0.399157007   -0.056878160
    9.018634667   -0.398187706   -0.056904535
    9.032320000   -0.396789507   -0.056942591
    9.046005333   -0.394964420   -0.056992273
    9.059690667   -0.392715071   -0.057053511
    9.073376000   -0.390044699   -0.057126214
    9.087061333   -0.386957155   -0.057210278
    9.100746667   -0.383456901   -0.057305581
    9.114432000   -0.379549003   -0.057411984
    9.128117333   -0.375239126   -0.057529334
    9.141802667   -0.370533535   -0.057657460
    9.155488000   -0.365439080   -0.057796173
    9.169173333   -0.359963198   -0.057945272
    9.182858667   -0.354113899   -0.058104538
    9.196544000   -0.347899758   -0.058273738
    9.210229333   -0.341329908   -0.058452622
    9.223914667   -0.334414025   -0.058640926
    9.237600000   -0.327162318   -0.058838373
    9.251285333   -0.319585514   -0.059044670
    9.264970667   -0.311694847   -0.059259511
    9.278656000   -0.303502038   -0.059482577
    9.292341333   -0.295019279   -0.059713536
    9.306026667   -0.286259220   -0.059952043
    9.319712000   -0.277234943   -0.060197743
    9.333397333   -0.267959950   -0.060450268
    9.347082667   -0.258448136   -0.060709238
    9.360768000   -0.248713772   -0.060974267
    9.374453333   -0.238771480   -0.061244955
    9.388138667   -0.228636214   -0.061520897
    9.401824000   -0.218323232   -0.061801675
    9.415509333   -0.207848074   -0.062086869
    9.429194667   -0.197226537   -0.062376047
    9.442880000   -0.186474650   -0.062668774
    9.456565333   -0.175608642   -0.062964608
    9.470250667   -0.164644923   -0.063263103
    9.483936000   -0.153600049   -0.063563809
    9.497621333   -0.142490694   -0.063866272
    9.511306667   -0.131333621   -0.064170036
    9.524992000   -0.120145648   -0.064474645
    9.538677333   -0.108943615   -0.064779641
    9.552362667   -0.097744351   -0.065084568
    9.566048000   -0.086564635   -0.065388969
    9.579733333   -0.075421161   -0.065692393
    9.593418667   -0.064330494   -0.065994389
    9.607104000   -0.053309035   -0.066294514
    9.620789333   -0.042372971   -0.066592329
    9.634474667   -0.031538234   -0.066887402
    9.648160000   -0.020820455   -0.067179312
    9.661845333   -0.010234914   -0.067467644
    9.675530667    0.000203507   -0.067751996
    9.689216000    0.010480375   -0.068031980
    9.702901333    0.020581759   -0.068307218
    9.716586667    0.030494276   -0.068577351
    9.730272000    0.040205145   -0.068842033
    9.743957333    0.049702236   -0.069100937
    9.757642667    0.058974121   -0.069353756
    9.771328000    0.068010119   -0.069600202
    9.785013333    0.076800339   -0.069840009
    9.798698667    0.085335726   -0.070072932
    9.812384000    0.093608096   -0.070298752
    9.826069333    0.101610167   -0.070517271
    9.839754667    0.109335592   -0.070728318
    9.853440000    0.116778979   -0.070931748
    9.867125333    0.123935905   -0.071127440
    9.880810667    0.130802929   -0.071315300
    9.894496000    0.137377589   -0.071495259
    9.908181333    0.143658398   -0.071667276
    9.921866667    0.149644831   -0.071831333
    9.935552000    0.155337298   -0.071987438
    9.949237333    0.160737115   -0.072135622
    9.962922667    0.165846461   -0.072275940
    9.976608000    0.170668332   -0.072408467
    9.990293333    0.175206484   -0.072533299
   10.003978667    0.179465365   -0.072650550
   10.017664000    0.183450045   -0.072760349
   10.031349333    0.187166136   -0.072862842
   10.045034667    0.190619710   -0.072958184
   10.058720000    0.193817206   -0.073046541
   10.072405333    0.196765335   -0.073128086
   10.086090667    0.199470989   -0.073202998
   10.099776000    0.201941135   -0.073271456
   10.113461333    0.204182724   -0.073333639
   10.127146667    0.206202583   -0.073389724
   10.140832000    0.208007328   -0.073439882
   10.154517333    0.209603262   -0.073484275
   10.168202667    0.210996292   -0.073523056
   10.181888000    0.212191844   -0.073556366
   10.195573333    0.213194784   -0.073584329
   10.209258667    0.214009354   -0.073607055
   10.222944000    0.214639109   -0.073624637
   10.236629333    0.215086866   -0.073637146
   10.250314667    0.215354666   -0.073644636
   10.264000000    0.215443747   -0.073647139
   10.277685333    0.215354523   -0.073644665
   10.291370667    0.215086578   -0.073637204
   10.305056000    0.214638676   -0.073624723
   10.318741333    0.214008775   -0.073607170
   10.332426667    0.213194057   -0.073584472
   10.346112000    0.212190965   -0.073556538
   10.359797333    0.210995260   -0.073523257
   10.373482667    0.209602074   -0.073484505
   10.387168000    0.208005980   -0.073440140
   10.400853333    0.206201072   -0.073390011
   10.414538667    0.204181046   -0.073333954
   10.428224000    0.201939286   -0.073271798
   10.441909333    0.199468964   -0.073203368
   10.455594667    0.196763131   -0.073128484
   10.469280000    0.193814819   -0.073046967
   10.482965333    0.190617136   -0.072958637
   10.496650667    0.187163371   -0.072863323
   10.510336000    0.183447084   -0.072760857
   10.524021333    0.179462206   -0.072651085
   10.537706667    0.175203124   -0.072533862
   10.551392000    0.170664768   -0.072409057
   10.565077333    0.165842690   -0.072276556
   10.578762667    0.160733135   -0.072136265
   10.592448000    0.155333109   -0.071988108
   10.606133333    0.149640431   -0.071832030
   10.619818667    0.143653786   -0.071668000
   10.633504000    0.137372765   -0.071496010
   10.647189333    0.130797895   -0.071316077
   10.660874667    0.123930662   -0.071128244
   10.674560000    0.116773527   -0.070932579
   10.688245333    0.109329935   -0.070729176
   10.701930667    0.101604307   -0.070518155
   10.715616000    0.093602037   -0.070299662
   10.729301333    0.085329473   -0.070073870
   10.742986667    0.076793896   -0.069840974
   10.756672000    0.068003491   -0.069601194
   10.770357333    0.058967314   -0.069354775
   10.784042667    0.049695255   -0.069101984
   10.797728000    0.040197997   -0.068843107
   10.811413333    0.030486969   -0.068578452
   10.825098667    0.020574300   -0.068308348
   10.838784000    0.010472772   -0.068033137
   10.852469333    0.000195767   -0.067753182
   10.866154667   -0.010242782   -0.067468857
   10.879840000   -0.020828441   -0.067180554
   10.893525333   -0.031546330   -0.066888673
   10.907210667   -0.042381168   -0.066593629
   10.920896000   -0.053317323   -0.066295843
   10.934581333   -0.064338865   -0.065995747
   10.948266667   -0.075429603   -0.065693781
   10.961952000   -0.086573140   -0.065390387
   10.975637333   -0.097752908   -0.065086015
   10.989322667   -0.108952214   -0.064781119
   11.003008000   -0.120154279   -0.064476153
   11.016693333   -0.131342275   -0.064171574
   11.030378667   -0.142499360   -0.063867841
   11.044064000   -0.153608717   -0.063565409
   11.057749333   -0.164653584   -0.063264734
   11.071434667   -0.175617285   -0.062966271
   11.085120000   -0.186483265   -0.062670468
   11.098805333   -0.197235116   -0.062377773
   11.112490667   -0.207856606   -0.062088627
   11.126176000   -0.218331708   -0.061803466
   11.139861333   -0.228644624   -0.061522719
   11.153546667   -0.238779816   -0.061246810
   11.167232000   -0.248722024   -0.060976155
   11.180917333   -0.258456295   -0.060711159
   11.194602667   -0.267968008   -0.060452221
   11.208288000   -0.277242892   -0.060199730
   11.221973333   -0.286267050   -0.059954064
   11.235658667   -0.295026984   -0.059715590
   11.249344000   -0.303509609   -0.059484665
   11.263029333   -0.311702278   -0.059261632
   11.276714667   -0.319592797   -0.059046825
   11.290400000   -0.327169446   -0.058840562
   11.304085333   -0.334420991   -0.058643149
   11.317770667   -0.341336707   -0.058454879
   11.331456000   -0.347906383   -0.058276030
   11.345141333   -0.354120345   -0.058106865
   11.358826667   -0.359969459   -0.057947633
   11.372512000   -0.365445152   -0.057798568
   11.386197333   -0.370539412   -0.057659889
   11.399882667   -0.375244805   -0.057531798
   11.413568000   -0.379554479   -0.057414483
   11.427253333   -0.383462171   -0.057308114
   11.440938667   -0.386962216   -0.057212845
   11.454624000   -0.390049547   -0.057128816
   11.468309333   -0.392719705   -0.057056147
   11.481994667   -0.394968837   -0.056994945
   11.495680000   -0.396793705   -0.056945297
   11.509365333   -0.398191683   -0.056907275
   11.523050667   -0.399160763   -0.056880934
   11.536736000   -0.399699551   -0.056866312
   11.550421333   -0.399807276   -0.056863431
   11.564106667   -0.399483783   -0.056872294
   11.577792000   -0.398729535   -0.056892889
   11.591477333   -0.397545617   -0.056925186
   11.605162667   -0.395933729   -0.056969139
   11.618848000   -0.393896188   -0.057024684
   11.632533333   -0.391435928   -0.057091741
   11.646218667   -0.388556495   -0.057170214
   11.659904000   -0.385262045   -0.057259989
   11.673589333   -0.381557343   -0.057360936
   11.687274667   -0.377447755   -0.057472908
   11.700960000   -0.372939247   -0.057595742
   11.714645333   -0.368038376   -0.057729260
   11.728330667   -0.362752289   -0.057873267
   11.742016000   -0.357088709   -0.058027553
   11.755701333   -0.351055930   -0.058191890
   11.769386667   -0.344662807   -0.058366037
   11.783072000   -0.337918746   -0.058549739
   11.796757333   -0.330833692   -0.058742724
   11.810442667   -0.323418114   -0.058944707
   11.824128000   -0.315682995   -0.059155388
   11.837813333   -0.307639813   -0.059374456
   11.851498667   -0.299300529   -0.059601584
   11.865184000   -0.290677565   -0.059836434
   11.878869333   -0.281783790   -0.060078655
   11.892554667   -0.272632498   -0.060327886
   11.906240000   -0.263237390   -0.060583754
   11.919925333   -0.253612552   -0.060845875
   11.933610667   -0.243772433   -0.061113856
   11.947296000   -0.233731826   -0.061387294
   11.960981333   -0.223505837   -0.061665778
   11.974666667   -0.213109869   -0.061948889
   11.988352000   -0.202559595   -0.062236201
   12.002037333   -0.191870930   -0.062527279
   12.015722667   -0.181060007   -0.062821686
   12.029408000   -0.170143150   -0.063118977
   12.043093333   -0.159136843   -0.063418705
   12.056778667   -0.148057707   -0.063720416
   12.070464000   -0.136922463   -0.064023657
   12.084149333   -0.125747907   -0.064327971
   12.097834667   -0.114550871   -0.064632900
   12.111520000   -0.103348195   -0.064937988
   12.125205333   -0.092156687   -0.065242778
   12.138890667   -0.080993089   -0.065546816
   12.152576000   -0.069874034   -0.065849651
   12.166261333   -0.058816012   -0.066150835
   12.179946667   -0.047835321   -0.066449928
   12.193632000   -0.036948028   -0.066746494
   12.207317333   -0.026169919   -0.067040105
   12.221002667   -0.015516456   -0.067330345
   12.234688000   -0.005002726   -0.067616804
   12.248373333    0.005356608   -0.067899088
   12.262058667    0.015547357   -0.068176812
   12.275744000    0.025555857   -0.068449608
   12.289429333    0.035369019   -0.068717124
   12.303114667    0.044974384   -0.068979024
   12.316800000    0.054360166   -0.069234989
   12.330485333    0.063515304   -0.069484722
   12.344170667    0.072429507   -0.069727946
   12.357856000    0.081093297   -0.069964406
   12.371541333    0.089498050   -0.070193868
   12.385226667    0.097636030   -0.070416126
   12.398912000    0.105500420   -0.070630994
   12.412597333    0.113085346   -0.070838314
   12.426282667    0.120385901   -0.071037953
   12.439968000    0.127398150   -0.071229803
   12.453653333    0.134119145   -0.071413783
   12.467338667    0.140546910   -0.071589839
   12.481024000    0.146680444   -0.071757940
   12.494709333    0.152519692   -0.071918082
   12.508394667    0.158065520   -0.072070284
   12.522080000    0.163319683   -0.072214590
   12.535765333    0.168284775   -0.072351064
   12.549450667    0.172964179   -0.072479793
   12.563136000    0.177362006   -0.072600881
   12.576821333    0.181483025   -0.072714451
   12.590506667    0.185332587   -0.072820640
   12.604192000    0.188916545   -0.072919599
   12.617877333    0.192241165   -0.073011488
   12.631562667    0.195313035   -0.073096479
   12.645248000    0.198138968   -0.073174746
   12.658933333    0.200725908   -0.073246469
   12.672618667    0.203080824   -0.073311828
   12.686304000    0.205210618   -0.073371000
   12.699989333    0.207122023   -0.073424161
   12.713674667    0.208821511   -0.073471476
   12.727360000    0.210315197   -0.073513104
   12.741045333    0.211608758   -0.073549192
   12.754730667    0.212707348   -0.073579872
   12.768416000    0.213615531   -0.073605263
   12.782101333    0.214337210   -0.073625465
   12.795786667    0.214875578   -0.073640561
   12.809472000    0.215233067   -0.073650614
   12.823157333    0.215411322   -0.073655665
   12.836842667    0.215411167   -0.073655737
   12.850528000    0.215232603   -0.073650829
   12.864213333    0.214874803   -0.073640920
   12.877898667    0.214336123   -0.073625968
   12.891584000    0.213614130   -0.073605910
   12.905269333    0.212705630   -0.073580662
   12.918954667    0.211606720   -0.073550125
   12.932640000    0.210312836   -0.073514181
   12.946325333    0.208818823   -0.073472696
   12.960010667    0.207119003   -0.073425523
   12.973696000    0.205207262   -0.073372506
   12.987381333    0.203077127   -0.073313476
   13.001066667    0.200721865   -0.073248260
   13.014752000    0.198134575   -0.073176679
   13.028437333    0.195308285   -0.073098554
   13.042122667    0.192236054   -0.073013706
   13.055808000    0.188911069   -0.072921958
   13.069493333    0.185326740   -0.072823141
   13.083178667    0.181476804   -0.072717093
   13.096864000    0.177355407   -0.072603665
   13.110549333    0.172957197   -0.072482718
   13.124234667    0.168277407   -0.072354130
   13.137920000    0.163311927   -0.072217796
   13.151605333    0.158057375   -0.072073631
   13.165290667    0.152511155   -0.071921569
   13.178976000    0.146671516   -0.071761568
   13.192661333    0.140537590   -0.071593607
   13.206346667    0.134109432   -0.071417692
   13.220032000    0.127388048   -0.071233851
   13.233717333    0.120375410   -0.071042141
   13.247402667    0.113074470   -0.070842642
   13.261088000    0.105489162   -0.070635463
   13.274773333    0.097624395   -0.070420734
   13.288458667    0.089486043   -0.070198617
   13.302144000    0.081080922   -0.069969294
   13.315829333    0.072416771   -0.069732975
   13.329514667    0.063502214   -0.069489891
   13.343200000    0.054346731   -0.069240298
   13.356885333    0.044960611   -0.068984473
   13.370570667    0.035354917   -0.068722714
   13.384256000    0.025541434   -0.068455339
   13.397941333    0.015532625   -0.068182683
   13.411626667    0.005341576   -0.067905099
   13.425312000   -0.005018047   -0.067622957
   13.438997333   -0.015532055   -0.067336638
   13.452682667   -0.026185785   -0.067046540
   13.466368000   -0.036964150   -0.066753069
   13.480053333   -0.047851687   -0.066456645
   13.493738667   -0.058832609   -0.066157694
   13.507424000   -0.069890850   -0.065856651
   13.521109333   -0.081010111   -0.065553958
   13.534794667   -0.092173903   -0.065250062
   13.548480000   -0.103365592   -0.064945414
   13.562165333   -0.114568437   -0.064640469
   13.575850667   -0.125765628   -0.064335681
   13.589536000   -0.136940327   -0.064031510
   13.603221333   -0.148075701   -0.063728412
   13.616906667   -0.159154954   -0.063426844
   13.630592000   -0.170161365   -0.063127259
   13.644277333   -0.181078315   -0.062830111
   13.657962667   -0.191889318   -0.062535848
   13.671648000   -0.202578050   -0.062244912
   13.685333333   -0.213128379   -0.061957744
   13.699018667   -0.223524389   -0.061674777
   13.712704000   -0.233750408   -0.061396437
   13.726389333   -0.243791035   -0.061123142
   13.740074667   -0.253631162   -0.060855305
   13.753760000   -0.263255996   -0.060593328
   13.767445333   -0.272651090   -0.060337604
   13.781130667   -0.281802357   -0.060088517
   13.794816000   -0.290696097   -0.059846439
   13.808501333   -0.299319015   -0.059611733
   13.822186667   -0.307658244   -0.059384749
   13.835872000   -0.315701361   -0.059165826
   13.849557333   -0.323436407   -0.058955288
   13.863242667   -0.330851902   -0.058753449
   13.876928000   -0.337936866   -0.058560608
   13.890613333   -0.344680828   -0.058377051
   13.904298667   -0.351073844   -0.058203047
   13.917984000   -0.357106510   -0.058038853
   13.931669333   -0.362769970   -0.057884712
   13.945354667   -0.368055931   -0.057740848
   13.959040000   -0.372956668   -0.057607473
   13.972725333   -0.377465039   -0.057484782
   13.986410667   -0.381574484   -0.057372953
   14.000096000   -0.385279038   -0.057272149
   14.013781333   -0.388573336   -0.057182517
   14.027466667   -0.391452613   -0.057104187
   14.041152000   -0.393912715   -0.057037272
   14.054837333   -0.395950094   -0.056981869
   14.068522667   -0.397561818   -0.056938058
   14.082208000   -0.398745570   -0.056905902
   14.095893333   -0.399499650   -0.056885448
   14.109578667   -0.399822975   -0.056876726
   14.123264000   -0.399715081   -0.056879748
   14.136949333   -0.399176123   -0.056894510
   14.150634667   -0.398206875   -0.056920991
   14.164320000   -0.396808728   -0.056959152
   14.178005333   -0.394983694   -0.057008940
   14.191690667   -0.392734396   -0.057070281
   14.205376000   -0.390064076   -0.057143088
   14.219061333   -0.386976584   -0.057227256
   14.232746667   -0.383476382   -0.057322662
   14.246432000   -0.379568536   -0.057429168
   14.260117333   -0.375258712   -0.057546620
   14.273802667   -0.370553173   -0.057674847
   14.287488000   -0.365458773   -0.057813662
   14.301173333   -0.359982945   -0.057962862
   14.314858667   -0.354133700   -0.058122228
   14.328544000   -0.347919615   -0.058291528
   14.342229333   -0.341349821   -0.058470511
   14.355914667   -0.334433995   -0.058658914
   14.369600000   -0.327182346   -0.058856459
   14.383285333   -0.319605602   -0.059062854
   14.396970667   -0.311714995   -0.059277793
   14.410656000   -0.303522247   -0.059500956
   14.424341333   -0.295039552   -0.059732011
   14.438026667   -0.286279556   -0.059970614
   14.451712000   -0.277255346   -0.060216410
   14.465397333   -0.267980419   -0.060469029
   14.479082667   -0.258468674   -0.060728094
   14.492768000   -0.248734379   -0.060993216
   14.506453333   -0.238792159   -0.061263998
   14.520138667   -0.228656967   -0.061540032
   14.533824000   -0.218344059   -0.061820904
   14.547509333   -0.207868978   -0.062106189
   14.561194667   -0.197247520   -0.062395458
   14.574880000   -0.186495712   -0.062688276
   14.588565333   -0.175629786   -0.062984200
   14.602250667   -0.164666151   -0.063282785
   14.615936000   -0.153621363   -0.063583580
   14.629621333   -0.142512095   -0.063886131
   14.643306667   -0.131355112   -0.064189984
   14.656992000   -0.120167230   -0.064494680
   14.670677333   -0.108965290   -0.064799764
   14.684362667   -0.097766121   -0.065104777
   14.698048000   -0.086586502   -0.065409264
   14.711733333   -0.075443126   -0.065712773
   14.725418667   -0.064352561   -0.066014854
   14.739104000   -0.053331204   -0.066315063
   14.752789333   -0.042395244   -0.066612961
   14.766474667   -0.031560613   -0.066908118
   14.780160000   -0.020842941   -0.067200110
   14.793845333   -0.010257510   -0.067488524
   14.807530667    0.000180801   -0.067772958
   14.821216000    0.010457557   -0.068053023
   14.834901333    0.020558828   -0.068328342
   14.848586667    0.030471229   -0.068598554
   14.862272000    0.040181982   -0.068863315
   14.875957333    0.049678956   -0.069122298
   14.889642667    0.058950723   -0.069375196
   14.903328000    0.067986602   -0.069621719
   14.917013333    0.076776702   -0.069861603
   14.930698667    0.085311969   -0.070094603
   14.944384000    0.093584218   -0.070320499
   14.958069333    0.101586167   -0.070539093
   14.971754667    0.109311471   -0.070750216
   14.985440000    0.116754737   -0.070953720
   14.999125333    0.123911541   -0.071149486
   15.012810667    0.130778444   -0.071337419
   15.026496000    0.137352982   -0.071517452
   15.040181333    0.143633672   -0.071689541
   15.053866667    0.149619985   -0.071853670
   15.067552000    0.155312333   -0.072009846
   15.081237333    0.160712031   -0.072158101
   15.094922667    0.165821260   -0.072298490
   15.108608000    0.170643016   -0.072431087
   15.122293333    0.175181053   -0.072555988
   15.135978667    0.179439821   -0.072673308
   15.149664000    0.183424389   -0.072783175
   15.163349333    0.187140370   -0.072885736
   15.177034667    0.190593836   -0.072981145
   15.190720000    0.193791224   -0.073069569
   15.204405333    0.196739248   -0.073151181
   15.218090667    0.199444798   -0.073226159
   15.231776000    0.201914843   -0.073294682
   15.245461333    0.204156331   -0.073356931
   15.259146667    0.206176092   -0.073413080
   15.272832000    0.207980740   -0.073463302
   15.286517333    0.209576579   -0.073507758
   15.300202667    0.210969515   -0.073546602
   15.313888000    0.212164974   -0.073579974
   15.327573333    0.213167824   -0.073607999
   15.341258667    0.213982304   -0.073630787
   15.354944000    0.214611970   -0.073648429
   15.368629333    0.215059640   -0.073660999
   15.382314667    0.215327354   -0.073668549
   15.396000000    0.215416349   -0.073671111
   15.409685333    0.215327039   -0.073668696
   15.423370667    0.215059010   -0.073661293
   15.437056000    0.214611024   -0.073648870
   15.450741333    0.213981039   -0.073631375
   15.464426667    0.213166237   -0.073608733
   15.478112000    0.212163062   -0.073580855
   15.491797333    0.210967274   -0.073547630
   15.505482667    0.209574004   -0.073508932
   15.519168000    0.207977826   -0.073464622
   15.532853333    0.206172835   -0.073414547
   15.546538667    0.204152724   -0.073358543
   15.560224000    0.201910880   -0.073296441
   15.573909333    0.199440473   -0.073228063
   15.587594667    0.196734556   -0.073153231
   15.601280000    0.193786157   -0.073071764
   15.614965333    0.190588389   -0.072983485
   15.628650667    0.187134538   -0.072888221
   15.642336000    0.183418165   -0.072785805
   15.656021333    0.179433200   -0.072676082
   15.669706667    0.175174031   -0.072558906
   15.683392000    0.170635589   -0.072434149
   15.697077333    0.165813424   -0.072301696
   15.710762667    0.160703783   -0.072161452
   15.724448000    0.155303670   -0.072013341
   15.738133333    0.149610907   -0.071857309
   15.751818667    0.143624177   -0.071693324
   15.765504000    0.137343072   -0.071521378
   15.779189333    0.130768117   -0.071341489
   15.792874667    0.123900801   -0.071153700
   15.806560000    0.116743586   -0.070958078
   15.820245333    0.109299913   -0.070754717
   15.833930667    0.101574206   -0.070543739
   15.847616000    0.093571858   -0.070325288
   15.861301333    0.085299218   -0.070099536
   15.874986667    0.076763567   -0.069866681
   15.888672000    0.067973089   -0.069626941
   15.902357333    0.058936842   -0.069380562
   15.916042667    0.049664716   -0.069127810
   15.929728000    0.040167392   -0.068868971
   15.943413333    0.030456300   -0.068604355
   15.957098667    0.020543571   -0.068334288
   15.970784000    0.010441984   -0.068059115
   15.984469333    0.000164924   -0.067779196
   15.998154667   -0.010273678   -0.067494908
   16.011840000   -0.020859388   -0.067206641
   16.025525333   -0.031577324   -0.066914795
   16.039210667   -0.042412206   -0.066619786
   16.052896000   -0.053348403   -0.066322035
   16.066581333   -0.064369982   -0.066021973
   16.080266667   -0.075460756   -0.065720040
   16.093952000   -0.086604325   -0.065416679
   16.107637333   -0.097784122   -0.065112341
   16.121322667   -0.108983455   -0.064807476
   16.135008000   -0.120185543   -0.064502542
   16.148693333   -0.131373558   -0.064197995
   16.162378667   -0.142530661   -0.063894292
   16.176064000   -0.153640031   -0.063591891
   16.189749333   -0.164684909   -0.063291247
   16.203434667   -0.175648618   -0.062992813
   16.217120000   -0.186514603   -0.062697040
   16.230805333   -0.197266455   -0.062404373
   16.244490667   -0.207887944   -0.062115255
   16.258176000   -0.218363041   -0.061830122
   16.271861333   -0.228675951   -0.061549403
   16.285546667   -0.238811132   -0.061273521
   16.299232000   -0.248753327   -0.061002892
   16.312917333   -0.258487583   -0.060737922
   16.326602667   -0.267999278   -0.060479010
   16.340288000   -0.277274141   -0.060226545
   16.353973333   -0.286298276   -0.059980903
   16.367658667   -0.295058184   -0.059742453
   16.381344000   -0.303540781   -0.059511552
   16.395029333   -0.311733419   -0.059288543
   16.408714667   -0.319623905   -0.059073759
   16.422400000   -0.327200518   -0.058867518
   16.436085333   -0.334452027   -0.058670128
   16.449770667   -0.341367703   -0.058481879
   16.463456000   -0.347937338   -0.058303051
   16.477141333   -0.354151255   -0.058133907
   16.490826667   -0.360000325   -0.057974695
   16.504512000   -0.365475970   -0.057825651
   16.518197333   -0.370570181   -0.057686991
   16.531882667   -0.375275524   -0.057558919
   16.545568000   -0.379585146   -0.057441622
   16.559253333   -0.383492785   -0.057335271
   16.572938667   -0.386992775   -0.057240020
   16.586624000   -0.390080051   -0.057156008
   16.600309333   -0.392750151   -0.057083356
   16.613994667   -0.394999226   -0.057022169
   16.627680000   -0.396824035   -0.056972537
   16.641365333   -0.398221953   -0.056934530
   16.655050667   -0.399190972   -0.056908204
   16.668736000   -0.399729700   -0.056893597
   16.682421333   -0.399837363   -0.056890729
   16.696106667   -0.399513807   -0.056899605
   16.709792000   -0.398759497   -0.056920213
   16.723477333   -0.397575516   -0.056952522
   16.737162667   -0.395963564   -0.056996487
   16.750848000   -0.393925961   -0.057052043
   16.764533333   -0.391465638   -0.057119112
   16.778218667   -0.388586141   -0.057197595
   16.791904000   -0.385291629   -0.057287379
   16.805589333   -0.381586864   -0.057388335
   16.819274667   -0.377477214   -0.057500316
   16.832960000   -0.372968644   -0.057623159
   16.846645333   -0.368067713   -0.057756685
   16.860330667   -0.362781566   -0.057900700
